,Date&Time,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_10,feature_11,feature_12,feature_13,target
11942,2022-05-13 14:00:00,,9.41716,,,,53859.09233000001,,,,28.25148,9.41716,4,0.0
11943,2022-05-13 15:00:00,,14.12574,,,,53877.92665000001,,,,35.314350000000005,14.12574,4,2.0
11944,2022-05-13 16:00:00,,9.41716,,,,53882.63523000001,,,,30.605770000000003,14.12574,4,4.0
11945,2022-05-13 17:00:00,,14.12574,,,,53903.823840000005,,,,28.25148,7.06287,4,0.0
11946,2022-05-13 18:00:00,,21.18861,,,,53920.30387,,,,18.83432,11.771450000000002,4,2.0
11947,2022-05-13 19:00:00,,7.06287,,,,53927.366740000005,,,,11.771450000000002,2.35429,4,0.0
11948,2022-05-13 20:00:00,,,,,,53936.7839,,,,7.06287,,4,0.0
11949,2022-05-13 21:00:00,,,,,,53950.909640000005,,,,11.771450000000002,,4,0.0
11950,2022-05-13 22:00:00,,,,,,53960.3268,,,,,,4,0.0
11951,2022-05-13 23:00:00,,,,,,53967.389670000004,,,,,,4,0.0
11952,2022-05-14 00:00:00,,,,,,53969.74396000001,,,,,,5,0.0
11953,2022-05-14 01:00:00,,,,,,,,,,,,5,0.0
11954,2022-05-14 02:00:00,,,,,,,,,,,,5,0.0
11955,2022-05-14 03:00:00,,,,,,,,,,,,5,0.0
11956,2022-05-14 04:00:00,,,,,,53972.09825,,,,,,5,0.0
11957,2022-05-14 05:00:00,,,,,,53976.80683,,,,,,5,0.0
11958,2022-05-14 06:00:00,,,,,,,,,,,,5,0.0
11959,2022-05-14 07:00:00,,,,,,53986.223990000006,,,,,,5,0.0
11960,2022-05-14 08:00:00,,,,,,53988.57828,,,,,,5,0.0
11961,2022-05-14 09:00:00,,,,,,53997.995440000006,,,,,,5,0.0
11962,2022-05-14 10:00:00,,,,,,54005.05831000001,,,,,,5,0.0
11963,2022-05-14 11:00:00,,,,,,54019.18405,,,,,,5,0.0
11964,2022-05-14 12:00:00,,,,,,54033.30979000001,,,,,,5,0.0
11965,2022-05-14 13:00:00,,,,,,54040.37266000001,,,,,,5,0.0
11966,2022-05-14 14:00:00,,,,,,54059.20698,,,,,,5,0.0
11967,2022-05-14 15:00:00,,,,,,54066.269850000004,,,,,,5,0.0
11968,2022-05-14 16:00:00,,,,,,54085.104170000006,,,,,,5,0.0
11969,2022-05-14 17:00:00,,,,,,54087.45846,,,,,,5,0.0
11970,2022-05-14 18:00:00,,,,,,54089.812750000005,,,,,,5,0.0
11971,2022-05-14 19:00:00,,,,,,54101.584200000005,,,,,,5,0.0
11972,2022-05-14 20:00:00,,,,,,54108.647070000006,,,,,,5,0.0
11973,2022-05-14 21:00:00,,,,,,54113.355650000005,,,,,,5,0.0
11974,2022-05-14 22:00:00,,,,,,54118.06423,,,,,,5,0.0
11975,2022-05-14 23:00:00,,,,,,54125.127100000005,,,,,,5,0.0
11976,2022-05-15 00:00:00,,,,,,54129.835680000004,,,,,,6,0.0
11977,2022-05-15 01:00:00,,,,,,54132.18997000001,,,,,,6,0.0
11978,2022-05-15 02:00:00,,,,,,,,,,,,6,0.0
11979,2022-05-15 03:00:00,,,,,,,,,,,,6,0.0
11980,2022-05-15 04:00:00,,,,,,,,,,,,6,0.0
11981,2022-05-15 05:00:00,,,,,,54136.898550000005,,,,,,6,0.0
11982,2022-05-15 06:00:00,,,,,,54143.96142000001,,,,,,6,0.0
11983,2022-05-15 07:00:00,,,,,,54148.670000000006,,,,,,6,0.0
11984,2022-05-15 08:00:00,,,,,,54153.378580000004,,,,,,6,0.0
11985,2022-05-15 09:00:00,,,,,,54165.150030000004,,,,,,6,0.0
11986,2022-05-15 10:00:00,,,,,,54167.50432000001,,,,,,6,0.0
11987,2022-05-15 11:00:00,,,,,,54172.212900000006,,,,,,6,0.0
11988,2022-05-15 12:00:00,,2.35429,,,,54200.464380000005,,,,,,6,0.0
11989,2022-05-15 13:00:00,,,,,,54205.17296,,,,,,6,0.0
11990,2022-05-15 14:00:00,,,,,,54209.88154,,,,,,6,0.0
11991,2022-05-15 15:00:00,,2.35429,,,,54219.29870000001,,,,,,6,0.0
11992,2022-05-15 16:00:00,,,,,,54238.13302000001,,,,,,6,0.0
11993,2022-05-15 17:00:00,,,,,,54256.96734,,,,,,6,0.0
11994,2022-05-15 18:00:00,,,,,,54268.73879,,,,,,6,0.0
11995,2022-05-15 19:00:00,,,,,,54285.21882,,,,,,6,0.0
11996,2022-05-15 20:00:00,,,,,,54289.92740000001,,,,,,6,0.0
11997,2022-05-15 21:00:00,,,,,,54296.99027,,,,,,6,0.0
11998,2022-05-15 22:00:00,,,,,,54308.76172,,,,,,6,0.0
11999,2022-05-15 23:00:00,,,,,,54315.824590000004,,,,,,6,0.0
12000,2022-05-16 00:00:00,,,,,,,,,,,,0,0.0
12001,2022-05-16 01:00:00,,,,,,54318.17888000001,,,,,,0,0.0
12002,2022-05-16 02:00:00,,,,,,54320.53317,,,,,,0,0.0
12003,2022-05-16 03:00:00,,,,,,,,,,,,0,0.0
12004,2022-05-16 04:00:00,,,,,,54325.24175000001,,,,,,0,0.0
12005,2022-05-16 05:00:00,,,,,,54334.658910000006,,,,,,0,0.0
12006,2022-05-16 06:00:00,,,,,,54344.07607,,,,70.62870000000001,,0,0.0
12007,2022-05-16 07:00:00,,7.06287,,,,54353.49323000001,,9.41716,,110.65163000000001,,0,4.0
12008,2022-05-16 08:00:00,,42.37722,,,,54367.61897,,,,30.605770000000003,42.37722,0,7.0
12009,2022-05-16 09:00:00,,77.69157000000001,,,,54374.681840000005,,,,14.12574,11.771450000000002,0,0.0
12010,2022-05-16 10:00:00,,35.314350000000005,,,,54391.16187,2.35429,35.314350000000005,,28.25148,14.12574,0,2.0
12011,2022-05-16 11:00:00,,21.18861,,,,54417.05906000001,,,,21.18861,32.960060000000006,0,2.0
12012,2022-05-16 12:00:00,,30.605770000000003,,,,54424.12193000001,,,,44.73151000000001,11.771450000000002,0,0.0
12013,2022-05-16 13:00:00,,30.605770000000003,,,,54440.60196000001,,,,11.771450000000002,7.06287,0,0.0
12014,2022-05-16 14:00:00,,51.794380000000004,,,,54461.790570000005,,,,30.605770000000003,25.897190000000002,0,0.0
12015,2022-05-16 15:00:00,,49.440090000000005,,,,54478.2706,2.35429,,,58.85725000000001,21.18861,0,0.0
12016,2022-05-16 16:00:00,,37.66864,,,,54499.45921000001,,4.70858,,21.18861,16.480030000000003,0,4.0
12017,2022-05-16 17:00:00,,18.83432,,,,54515.93924000001,,4.70858,,23.542900000000003,9.41716,0,0.0
12018,2022-05-16 18:00:00,,16.480030000000003,,,,54532.419270000006,,44.73151000000001,,7.06287,11.771450000000002,0,2.0
12019,2022-05-16 19:00:00,,11.771450000000002,,,,54579.50507000001,,23.542900000000003,,40.02293,4.70858,0,0.0
12020,2022-05-16 20:00:00,,,,,,54631.299450000006,,,,2.35429,,0,0.0
12021,2022-05-16 21:00:00,,7.06287,,,,54647.779480000005,,,,,,0,0.0
12022,2022-05-16 22:00:00,,,,,,54666.61380000001,,,,,,0,0.0
12023,2022-05-16 23:00:00,,16.480030000000003,,,,54685.44812000001,,,,,,0,0.0
12024,2022-05-17 00:00:00,,,,,,54697.21957000001,,,,,,1,0.0
12025,2022-05-17 01:00:00,,,,,,54699.573860000004,,,,,,1,0.0
12026,2022-05-17 02:00:00,,,,,,54706.636730000006,,,,,,1,0.0
12027,2022-05-17 03:00:00,,,,,,54713.69960000001,,,,,,1,0.0
12028,2022-05-17 04:00:00,,2.35429,,,,54716.05389,,,,,,1,0.0
12029,2022-05-17 05:00:00,,,,,,54732.53392,,,,,,1,0.0
12030,2022-05-17 06:00:00,,,,,,54737.24250000001,,,,,,1,0.0
12031,2022-05-17 07:00:00,,,,,,54758.431110000005,,18.83432,,103.58876000000001,,1,11.0
12032,2022-05-17 08:00:00,,44.73151000000001,,,,54772.55685000001,,,,16.480030000000003,35.314350000000005,1,0.0
12033,2022-05-17 09:00:00,,40.02293,,,,54803.16262,,,,21.18861,23.542900000000003,1,0.0
12034,2022-05-17 10:00:00,,16.480030000000003,,,,54838.47697,,4.70858,,21.18861,18.83432,1,0.0
12035,2022-05-17 11:00:00,,35.314350000000005,,,,54880.854190000005,,,,28.25148,11.771450000000002,1,0.0
12036,2022-05-17 12:00:00,,25.897190000000002,,,,54913.81425,,,,32.960060000000006,25.897190000000002,1,0.0
12037,2022-05-17 13:00:00,,16.480030000000003,,,,54935.00286000001,,,,16.480030000000003,7.06287,1,0.0
12038,2022-05-17 14:00:00,,25.897190000000002,,,,54958.54576000001,,,,56.50296,28.25148,1,9.0
12039,2022-05-17 15:00:00,,25.897190000000002,,,,54977.38008,,,,14.12574,14.12574,1,0.0
12040,2022-05-17 16:00:00,,35.314350000000005,,,,55012.69443,,,,18.83432,7.06287,1,0.0
12041,2022-05-17 17:00:00,,4.70858,,,,55029.17446,,,,16.480030000000003,7.06287,1,0.0
12042,2022-05-17 18:00:00,,16.480030000000003,,,,55040.94591,,,,2.35429,2.35429,1,0.0
12043,2022-05-17 19:00:00,,4.70858,,,,55062.13452000001,,,,42.37722,,1,9.0
12044,2022-05-17 20:00:00,,4.70858,,,,55078.614550000006,,,,7.06287,,1,0.0
12045,2022-05-17 21:00:00,,,,,,55099.80316,,,,,,1,0.0
12046,2022-05-17 22:00:00,,,,,,55116.28319,,,,,,1,0.0
12047,2022-05-17 23:00:00,,,,,,55128.05464,,,,,,1,0.0
12048,2022-05-18 00:00:00,,,,,,55135.117510000004,,,,,,2,0.0
12049,2022-05-18 01:00:00,,,,,,55144.53467000001,,,,,,2,0.0
12050,2022-05-18 02:00:00,,,,,,55146.888960000004,,,,,,2,0.0
12051,2022-05-18 03:00:00,,16.480030000000003,,,,,,,,,,2,0.0
12052,2022-05-18 04:00:00,,,,,,55151.59754,,,,,,2,0.0
12053,2022-05-18 05:00:00,,,,,,55153.951830000005,,,,,,2,0.0
12054,2022-05-18 06:00:00,,,,,,55165.723280000006,,,,,,2,0.0
12055,2022-05-18 07:00:00,,,,,,55179.84902,,,,25.897190000000002,,2,0.0
12056,2022-05-18 08:00:00,,42.37722,,,,55198.68334,2.35429,,,9.41716,42.37722,2,0.0
12057,2022-05-18 09:00:00,,25.897190000000002,,,,55215.16337,,,,9.41716,7.06287,2,2.0
12058,2022-05-18 10:00:00,,23.542900000000003,,,,55238.70627,,37.66864,,18.83432,14.12574,2,2.0
12059,2022-05-18 11:00:00,,32.960060000000006,,,,55288.146360000006,,,,49.440090000000005,14.12574,2,0.0
12060,2022-05-18 12:00:00,,37.66864,,,,55304.626390000005,,,,56.50296,25.897190000000002,2,2.0
12061,2022-05-18 13:00:00,,32.960060000000006,,,,55337.58645,,,,23.542900000000003,9.41716,2,0.0
12062,2022-05-18 14:00:00,,40.02293,,,,55358.77506000001,,,,28.25148,9.41716,2,0.0
12063,2022-05-18 15:00:00,,37.66864,,,,55396.4437,,,,32.960060000000006,25.897190000000002,2,0.0
12064,2022-05-18 16:00:00,,21.18861,,,,55415.278020000005,,,,23.542900000000003,7.06287,2,0.0
12065,2022-05-18 17:00:00,,44.73151000000001,,,,55443.529500000004,,,,40.02293,2.35429,2,2.0
12066,2022-05-18 18:00:00,,37.66864,,,,55474.135270000006,,4.70858,,37.66864,18.83432,2,0.0
12067,2022-05-18 19:00:00,,16.480030000000003,,,,55497.67817000001,,,,30.605770000000003,4.70858,2,0.0
12068,2022-05-18 20:00:00,,,,,,55516.51249000001,,,,11.771450000000002,,2,0.0
12069,2022-05-18 21:00:00,,,,,,55532.99252000001,,,,2.35429,,2,0.0
12070,2022-05-18 22:00:00,,,,,,55547.11826,,,,,,2,0.0
12071,2022-05-18 23:00:00,,4.70858,,,,55558.88971,,,,,,2,0.0
12072,2022-05-19 00:00:00,,,,,,,,,,,,3,0.0
12073,2022-05-19 01:00:00,,,,,,,,,,,,3,0.0
12074,2022-05-19 02:00:00,,,,,,55565.952580000005,,,,,,3,0.0
12075,2022-05-19 03:00:00,,,,,,55570.66116,,,,,,3,0.0
12076,2022-05-19 04:00:00,,2.35429,,,,55573.015450000006,,,,,,3,0.0
12077,2022-05-19 05:00:00,,,,,,,,,,,,3,0.0
12078,2022-05-19 06:00:00,,,,,,55582.43261,,,,,,3,0.0
12079,2022-05-19 07:00:00,,18.83432,,,,55608.32980000001,,7.06287,,77.69157000000001,,3,2.0
12080,2022-05-19 08:00:00,,23.542900000000003,,,,55620.10125000001,,,,7.06287,28.25148,3,0.0
12081,2022-05-19 09:00:00,,58.85725000000001,,,,55636.581280000006,,,,23.542900000000003,14.12574,3,7.0
12082,2022-05-19 10:00:00,,40.02293,,,,55667.18705000001,2.35429,16.480030000000003,,21.18861,28.25148,3,2.0
12083,2022-05-19 11:00:00,,30.605770000000003,,,,55686.02137,,,,32.960060000000006,28.25148,3,2.0
12084,2022-05-19 12:00:00,,18.83432,,,,55711.918560000006,,,,23.542900000000003,7.06287,3,0.0
12085,2022-05-19 13:00:00,,14.12574,,,,55747.232910000006,,,,49.440090000000005,14.12574,3,0.0
12086,2022-05-19 14:00:00,,32.960060000000006,,,,55766.06723000001,,,,89.46302000000001,14.12574,3,0.0
12087,2022-05-19 15:00:00,,42.37722,,,,55796.673,,,,28.25148,11.771450000000002,3,0.0
12088,2022-05-19 16:00:00,,44.73151000000001,,,,55827.278770000004,,,,21.18861,11.771450000000002,3,2.0
12089,2022-05-19 17:00:00,,32.960060000000006,,,,55848.46738,,,,18.83432,7.06287,3,0.0
12090,2022-05-19 18:00:00,,18.83432,,,,55869.65599000001,,,,14.12574,11.771450000000002,3,0.0
12091,2022-05-19 19:00:00,,25.897190000000002,,,,55921.450370000006,,,,21.18861,4.70858,3,0.0
12092,2022-05-19 20:00:00,,,,,,55956.76472000001,,,,18.83432,,3,0.0
12093,2022-05-19 21:00:00,,,,,,55980.30762000001,,,,,,3,0.0
12094,2022-05-19 22:00:00,,,,,,55999.14194000001,,,,,,3,0.0
12095,2022-05-19 23:00:00,,,,,,56006.20481,,,,,,3,0.0
12096,2022-05-20 00:00:00,,,,,,56013.267680000004,,,,,,4,0.0
12097,2022-05-20 01:00:00,,,,,,56020.330550000006,,,,,,4,0.0
12098,2022-05-20 02:00:00,,,,,,,,,,,,4,0.0
12099,2022-05-20 03:00:00,,,,,,56022.68484,,,,,,4,0.0
12100,2022-05-20 04:00:00,,4.70858,,,,56025.039130000005,,,,,,4,0.0
12101,2022-05-20 05:00:00,,,,,,56032.102000000006,,,,,,4,0.0
12102,2022-05-20 06:00:00,,,,,,56034.45629,,,,,,4,0.0
12103,2022-05-20 07:00:00,,,,,,56043.87345000001,,4.70858,,25.897190000000002,,4,0.0
12104,2022-05-20 08:00:00,,54.14867,,,,56067.41635000001,,,,18.83432,18.83432,4,0.0
12105,2022-05-20 09:00:00,,14.12574,,,,56098.02212000001,,,,35.314350000000005,2.35429,4,0.0
12106,2022-05-20 10:00:00,,35.314350000000005,,,,56128.62789,,16.480030000000003,,30.605770000000003,14.12574,4,0.0
12107,2022-05-20 11:00:00,,58.85725000000001,,,,56152.170790000004,,,,30.605770000000003,28.25148,4,4.0
12108,2022-05-20 12:00:00,,42.37722,,,,56192.19372,,,,84.75444,25.897190000000002,4,2.0
12109,2022-05-20 13:00:00,,16.480030000000003,,,,56227.50807,,,,21.18861,4.70858,4,0.0
12110,2022-05-20 14:00:00,,23.542900000000003,,,,56255.75955,,,,54.14867,21.18861,4,0.0
12111,2022-05-20 15:00:00,,56.50296,,,,56291.0739,2.35429,,,56.50296,9.41716,4,0.0
12112,2022-05-20 16:00:00,,68.27441,,,,56307.55393,,,,49.440090000000005,9.41716,4,0.0
12113,2022-05-20 17:00:00,,30.605770000000003,,,,56321.679670000005,,,,21.18861,7.06287,4,0.0
12114,2022-05-20 18:00:00,,23.542900000000003,,,,56345.222570000005,,,,16.480030000000003,4.70858,4,0.0
12115,2022-05-20 19:00:00,,11.771450000000002,,,,56368.765470000006,,,,2.35429,,4,0.0
12116,2022-05-20 20:00:00,,2.35429,,,,56375.82834000001,,,,7.06287,,4,0.0
12117,2022-05-20 21:00:00,,,,,,56397.016950000005,,,,2.35429,,4,0.0
12118,2022-05-20 22:00:00,,2.35429,,,,56411.14269000001,,,,,,4,0.0
12119,2022-05-20 23:00:00,,,,,,56418.20556,,,,,,4,0.0
12120,2022-05-21 00:00:00,,,,,,56427.62272000001,,,,,,5,0.0
12121,2022-05-21 01:00:00,,,,,,56429.97701,,,,,,5,0.0
12122,2022-05-21 02:00:00,,,,,,56432.331300000005,,,,,,5,0.0
12123,2022-05-21 03:00:00,,,,,,,,,,,,5,0.0
12124,2022-05-21 04:00:00,,,,,,56434.68559000001,,,,,,5,0.0
12125,2022-05-21 05:00:00,,,,,,56439.39417000001,,,,,,5,0.0
12126,2022-05-21 06:00:00,,,,,,56451.16562000001,,,,,,5,0.0
12127,2022-05-21 07:00:00,,,,,,56453.51991,,,,,,5,0.0
12128,2022-05-21 08:00:00,,,,,,56467.645650000006,,,,,,5,0.0
12129,2022-05-21 09:00:00,,,,,,56484.125680000005,,,,,,5,0.0
12130,2022-05-21 10:00:00,,,,,,56498.25142000001,,,,,,5,0.0
12131,2022-05-21 11:00:00,,,,,,56521.79432000001,,,,,,5,0.0
12132,2022-05-21 12:00:00,,,,,,56540.62864,,,,,,5,0.0
12133,2022-05-21 13:00:00,,,,,,56566.525830000006,,,,,,5,0.0
12134,2022-05-21 14:00:00,,,,,,56583.005860000005,,,,,,5,0.0
12135,2022-05-21 15:00:00,,,,,,56597.13160000001,,,,,,5,0.0
12136,2022-05-21 16:00:00,,,,,,56606.548760000005,,,,,,5,0.0
12137,2022-05-21 17:00:00,,,,,,56615.96592,,,,,,5,0.0
12138,2022-05-21 18:00:00,,,,,,56630.091660000006,,,,,,5,0.0
12139,2022-05-21 19:00:00,,,,,,56648.92598000001,,,,,,5,0.0
12140,2022-05-21 20:00:00,,,,,,56660.69743000001,,,,,,5,0.0
12141,2022-05-21 21:00:00,,,,,,56672.46888000001,,,,,,5,0.0
12142,2022-05-21 22:00:00,,,,,,56681.886040000005,,,,,,5,0.0
12143,2022-05-21 23:00:00,,,,,,56688.94891000001,,,,,,5,0.0
12144,2022-05-22 00:00:00,,,,,,56691.3032,,,,,,6,0.0
12145,2022-05-22 01:00:00,,,,,,56693.657490000005,,,,,,6,0.0
12146,2022-05-22 02:00:00,,,,,,,,,,,,6,0.0
12147,2022-05-22 03:00:00,,,,,,,,,,,,6,0.0
12148,2022-05-22 04:00:00,,,,,,56696.01178000001,,,,,,6,0.0
12149,2022-05-22 05:00:00,,,,,,56698.366070000004,,,,,,6,0.0
12150,2022-05-22 06:00:00,,,,,,56707.78323000001,,,,,,6,0.0
12151,2022-05-22 07:00:00,,,,,,56712.49181000001,,,,,,6,0.0
12152,2022-05-22 08:00:00,,,,,,56717.200390000005,,,,,,6,0.0
12153,2022-05-22 09:00:00,,,,,,56733.680420000004,,,,,,6,0.0
12154,2022-05-22 10:00:00,,,,,,56743.09758000001,,,,,,6,0.0
12155,2022-05-22 11:00:00,,,,,,56757.223320000005,,,,,,6,0.0
12156,2022-05-22 12:00:00,,,,,,56773.70335,,,,,,6,0.0
12157,2022-05-22 13:00:00,,,,,,56794.89196000001,,,,,,6,0.0
12158,2022-05-22 14:00:00,,,,,,56806.66341000001,,,,,,6,0.0
12159,2022-05-22 15:00:00,,,,,,56823.14344000001,,,,,,6,0.0
12160,2022-05-22 16:00:00,,,,,,56834.91489000001,,,,,,6,0.0
12161,2022-05-22 17:00:00,,,,,,56846.68634000001,,,,,,6,0.0
12162,2022-05-22 18:00:00,,,,,,56872.58353,,,,,,6,0.0
12163,2022-05-22 19:00:00,,,,,,56893.77214000001,,,,,,6,0.0
12164,2022-05-22 20:00:00,,,,,,56903.189300000005,,,,,,6,0.0
12165,2022-05-22 21:00:00,,,,,,56922.02362000001,,,,,,6,0.0
12166,2022-05-22 22:00:00,,,,,,56947.92081,,,,,,6,0.0
12167,2022-05-22 23:00:00,,,,,,56962.04655000001,,,,,,6,0.0
12168,2022-05-23 00:00:00,,,,,,56969.10942000001,,,,,,0,0.0
12169,2022-05-23 01:00:00,,,,,,,,,,,,0,0.0
12170,2022-05-23 02:00:00,,,,,,,,,,,,0,0.0
12171,2022-05-23 03:00:00,,,,,,,,,,,,0,0.0
12172,2022-05-23 04:00:00,,,,,,56971.46371,,,,,,0,0.0
12173,2022-05-23 05:00:00,,,,,,56973.81800000001,,,,,,0,0.0
12174,2022-05-23 06:00:00,,,,,,56983.235160000004,,,,,,0,0.0
12175,2022-05-23 07:00:00,,7.06287,,,,56992.65232000001,,7.06287,,287.22338,,0,0.0
12176,2022-05-23 08:00:00,,49.440090000000005,,,,57006.778060000004,2.35429,,,16.480030000000003,37.66864,0,0.0
12177,2022-05-23 09:00:00,,98.88018000000001,,,,57032.67525000001,2.35429,,,23.542900000000003,23.542900000000003,0,0.0
12178,2022-05-23 10:00:00,,56.50296,,,,57065.635310000005,,,,47.085800000000006,21.18861,0,0.0
12179,2022-05-23 11:00:00,,37.66864,,,,57091.53250000001,,42.37722,,56.50296,40.02293,0,9.0
12180,2022-05-23 12:00:00,,35.314350000000005,,,,57098.59537,,,,47.085800000000006,25.897190000000002,0,0.0
12181,2022-05-23 13:00:00,,35.314350000000005,,,,57129.201140000005,,,,35.314350000000005,18.83432,0,2.0
12182,2022-05-23 14:00:00,,28.25148,,,,57150.38975,,4.70858,,21.18861,16.480030000000003,0,0.0
12183,2022-05-23 15:00:00,,56.50296,,,,57173.93265,,,,68.27441,11.771450000000002,0,0.0
12184,2022-05-23 16:00:00,,49.440090000000005,,,,57195.12126000001,,,,56.50296,23.542900000000003,0,2.0
12185,2022-05-23 17:00:00,,47.085800000000006,,,,57204.538420000004,,,,23.542900000000003,14.12574,0,0.0
12186,2022-05-23 18:00:00,,32.960060000000006,,,,57221.01845,,,,25.897190000000002,4.70858,0,0.0
12187,2022-05-23 19:00:00,,23.542900000000003,,,,57244.56135,,,,35.314350000000005,4.70858,0,4.0
12188,2022-05-23 20:00:00,,4.70858,,,,57277.52141000001,,,,47.085800000000006,,0,0.0
12189,2022-05-23 21:00:00,,,,,,57301.06431000001,,,,9.41716,,0,0.0
12190,2022-05-23 22:00:00,,,,,,57305.77289000001,,,,,,0,0.0
12191,2022-05-23 23:00:00,,2.35429,,,,57319.89863,,,,,,0,0.0
12192,2022-05-24 00:00:00,,,,,,57322.252920000006,,,,,,1,0.0
12193,2022-05-24 01:00:00,,,,,,,,,,,,1,0.0
12194,2022-05-24 02:00:00,,,,,,57324.60721,,,,,,1,0.0
12195,2022-05-24 03:00:00,,,,,,,,,,,,1,0.0
12196,2022-05-24 04:00:00,,,,,,57326.961500000005,,,,,,1,0.0
12197,2022-05-24 05:00:00,,,,,,57334.02437000001,,,,,,1,0.0
12198,2022-05-24 06:00:00,,9.41716,,,,57336.37866,,,,,,1,0.0
12199,2022-05-24 07:00:00,,7.06287,,,,57352.85869000001,,,,129.48595,,1,0.0
12200,2022-05-24 08:00:00,,23.542900000000003,,,,57381.11017000001,7.06287,,,11.771450000000002,47.085800000000006,1,0.0
12201,2022-05-24 09:00:00,,37.66864,,,,57392.88162000001,2.35429,,,16.480030000000003,30.605770000000003,1,0.0
12202,2022-05-24 10:00:00,,11.771450000000002,,,,57423.48739,,,,32.960060000000006,23.542900000000003,1,0.0
12203,2022-05-24 11:00:00,,23.542900000000003,,,,57451.73887000001,,4.70858,,18.83432,18.83432,1,7.0
12204,2022-05-24 12:00:00,,42.37722,,,,57484.698930000006,,,,68.27441,21.18861,1,0.0
12205,2022-05-24 13:00:00,,54.14867,,,,57543.55618000001,,,,68.27441,11.771450000000002,1,0.0
12206,2022-05-24 14:00:00,,21.18861,,,,57569.45337,2.35429,,,49.440090000000005,16.480030000000003,1,0.0
12207,2022-05-24 15:00:00,,72.98299,,,,57611.830590000005,,,,28.25148,11.771450000000002,1,0.0
12208,2022-05-24 16:00:00,,42.37722,,,,57633.0192,,,,49.440090000000005,21.18861,1,0.0
12209,2022-05-24 17:00:00,,30.605770000000003,,,,57658.916390000006,,,,18.83432,4.70858,1,2.0
12210,2022-05-24 18:00:00,,25.897190000000002,,,,57689.52216000001,,,,42.37722,4.70858,1,2.0
12211,2022-05-24 19:00:00,,7.06287,,,,57720.12793,,,,21.18861,4.70858,1,0.0
12212,2022-05-24 20:00:00,,2.35429,,,,57760.15086000001,,,,21.18861,,1,0.0
12213,2022-05-24 21:00:00,,,,,,57783.69376,,,,2.35429,,1,0.0
12214,2022-05-24 22:00:00,,,,,,57807.23666,,,,,,1,0.0
12215,2022-05-24 23:00:00,,,,,,57814.299530000004,,,,,,1,0.0
12216,2022-05-25 00:00:00,,,,,,57816.65382000001,,,,,,2,0.0
12217,2022-05-25 01:00:00,,,,,,57826.070980000004,,,,,,2,0.0
12218,2022-05-25 02:00:00,,,,,,,,,,,,2,0.0
12219,2022-05-25 03:00:00,,,,,,57830.77956,,,,,,2,0.0
12220,2022-05-25 04:00:00,,,,,,57833.133850000006,,,,,,2,0.0
12221,2022-05-25 05:00:00,,,,,,57847.25959000001,,,,,,2,0.0
12222,2022-05-25 06:00:00,,,,,,57859.03104,,,,,,2,0.0
12223,2022-05-25 07:00:00,,,,,,57882.57394,,14.12574,,65.92012000000001,,2,0.0
12224,2022-05-25 08:00:00,,23.542900000000003,,,,57899.05397000001,,,,21.18861,35.314350000000005,2,0.0
12225,2022-05-25 09:00:00,,54.14867,,,,57908.471130000005,,,,21.18861,4.70858,2,0.0
12226,2022-05-25 10:00:00,,61.21154000000001,,,,57950.84835000001,,,,61.21154000000001,25.897190000000002,2,4.0
12227,2022-05-25 11:00:00,,21.18861,,,,58012.059890000004,2.35429,,,70.62870000000001,16.480030000000003,2,2.0
12228,2022-05-25 12:00:00,,40.02293,,,,58066.20856000001,,,,89.46302000000001,21.18861,2,2.0
12229,2022-05-25 13:00:00,,21.18861,,,,58103.8772,,,,30.605770000000003,14.12574,2,2.0
12230,2022-05-25 14:00:00,,23.542900000000003,,,,58141.545840000006,,,,35.314350000000005,11.771450000000002,2,0.0
12231,2022-05-25 15:00:00,,35.314350000000005,,,,58181.568770000005,,,,42.37722,28.25148,2,0.0
12232,2022-05-25 16:00:00,,58.85725000000001,,,,58205.111670000006,,,,65.92012000000001,25.897190000000002,2,9.0
12233,2022-05-25 17:00:00,,56.50296,,,,58240.426020000006,,,,54.14867,11.771450000000002,2,0.0
12234,2022-05-25 18:00:00,,30.605770000000003,,,,58278.09466,,,,49.440090000000005,16.480030000000003,2,2.0
12235,2022-05-25 19:00:00,,54.14867,,,,58318.11759000001,,,,44.73151000000001,7.06287,2,2.0
12236,2022-05-25 20:00:00,,14.12574,,,,58351.07765000001,,,,54.14867,,2,0.0
12237,2022-05-25 21:00:00,,,,,,58381.68342000001,,,,,,2,0.0
12238,2022-05-25 22:00:00,,,,,,58431.123510000005,,,,,,2,0.0
12239,2022-05-25 23:00:00,,,,,,58464.08357,,,,,,2,0.0
12240,2022-05-26 00:00:00,,,,,,58478.209310000006,,,,,,3,0.0
12241,2022-05-26 01:00:00,,,,,,58482.917890000004,,,,,,3,0.0
12242,2022-05-26 02:00:00,,,,,,58487.62647,,,,,,3,0.0
12243,2022-05-26 03:00:00,,,,,,58492.33505000001,,,,,,3,0.0
12244,2022-05-26 04:00:00,,,,,,,,,,,,3,0.0
12245,2022-05-26 05:00:00,,,,,,,,,,,,3,0.0
12246,2022-05-26 06:00:00,,,,,,58511.16937,,,,,,3,0.0
12247,2022-05-26 07:00:00,,,,,,58525.29511000001,,9.41716,,105.94305000000001,,3,0.0
